Grant Name,Sponsor,Link,Opp ID,Opportunity Number,Open Date,Deadline,Status,Award max,RFP,Innovation/execution,Latest preparation start date,App deadline,Partners notes,Match req %,Timeline summary,App process,App package,Extra notes,Relevance,EQORE Fit,Ease of Use,Match %,Weighted Score,Days to Deadline,Award min,Funding Instrument,Categories,Eligibility,Synopsis snippet,Grant name,Sponsor org, bGrant name
"Mission Spain Public Diplomacy NOFO Defensa y Yo 5.0, 2024-2025 (ESP24NOFODEFENSAYYO5)",U.S. Mission to Spain,https://www.grants.gov/search-results-detail/355385,355385,ESP24NOFODEFENSAYYO5,07/23/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Small Grant Program in the People's Republic of China (EAPBJ-19-GR-001-EAP-050919),U.S. Mission to China,https://www.grants.gov/search-results-detail/315723,315723,EAPBJ-19-GR-001-EAP-050919,05/09/2019,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Long Term Research in Environmental Biology (21-544),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/330296,330296,21-544,12/10/2020,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
PAS Freetown Small Grants Program (2025-FREETOWN-PDS-01),U.S. Mission to Sierra Leone,https://www.grants.gov/search-results-detail/359063,359063,2025-FREETOWN-PDS-01,05/21/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
BRAIN Initiative: Optimization of Instrumentation and Device Technologies for Recording and Modulation in the Nervous System (U01 Clinical Trials Not Allowed) (RFA-NS-25-017),National Institutes of Health,https://www.grants.gov/search-results-detail/356510,356510,RFA-NS-25-017,09/24/2024,01/20/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
BRAIN Initiative: New Concepts and Early-Stage Research for Recording and Modulation in the Nervous System (R21) (Clinical Trial Not Allowed) (RFA-EY-25-001),National Institutes of Health,https://www.grants.gov/search-results-detail/357601,357601,RFA-EY-25-001,12/09/2024,06/15/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Biomedical Technology Optimization and Dissemination Center (BTOD)(RM1-Clinical Trial Not Allowed) (PAR-23-110),National Institutes of Health,https://www.grants.gov/search-results-detail/346659,346659,PAR-23-110,03/07/2023,01/27/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
National Centers for Biomedical Imaging and Bioengineering (NCBIB) (P41 Clinical Trials Optional) (PAR-23-235),National Institutes of Health,https://www.grants.gov/search-results-detail/349618,349618,PAR-23-235,07/28/2023,09/07/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Small Business Translator: MedTech and Digital Health Technologies (FOR-NS-25-017),National Institutes of Health,https://www.grants.gov/search-results-detail/359156,359156,FOR-NS-25-017,05/28/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Transformative Non-Invasive/Minimally Invasive Technologies for Imaging the Olfactory System Across Scales (R01 Clinical Trial Optional) (NOT-DC-25-035),National Institutes of Health,https://www.grants.gov/search-results-detail/359696,359696,NOT-DC-25-035,07/17/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Forecast to Publish a Funding Opportunity Announcement for Sustained Support for Informatics Technologies for Cancer Research and Management (U24 Clinical Trial Optional) (FOR-CA-25-075),National Institutes of Health,https://www.grants.gov/search-results-detail/359853,359853,FOR-CA-25-075,07/02/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"Development of Resources and Technologies for Enhancing Rigor, Reproducibility, and Translatability of Animal Models in Biomedical Research (R01 Clinical Trial Not Allowed) (PAR-25-076)",National Institutes of Health,https://www.grants.gov/search-results-detail/356850,356850,PAR-25-076,10/25/2024,09/07/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Innovative Biospecimen Science Technologies for Basic and Clinical Cancer Research (R61 Clinical Trial Not Allowed) (RFA-CA-25-003),National Institutes of Health,https://www.grants.gov/search-results-detail/357735,357735,RFA-CA-25-003,12/16/2024,10/03/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Forecast to Publish a Notice of Funding Opportunity for Small Business Transition Grant For Early Career Scientists (R41/R42 Clinical Trial Not Allowed) (FOR-CA-25-087),National Institutes of Health,https://www.grants.gov/search-results-detail/359724,359724,FOR-CA-25-087,06/16/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Catalyze: Enabling Technologies and Transformative Platforms for HLBS Research (R33 - Clinical Trials Not Allowed) (RFA-HL-26-016),National Institutes of Health,https://www.grants.gov/search-results-detail/357330,357330,RFA-HL-26-016,11/22/2024,12/23/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Notice of Intent to Publish a Funding Opportunity Announcement: Technology Development to Reduce Health Disparities (R01 Clinical Trial Optional) (NOT-EB-26-001),National Institutes of Health,https://www.grants.gov/search-results-detail/358869,358869,NOT-EB-26-001,05/21/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Innovative Molecular and Cellular Analysis Technologies for Basic and Clinical Cancer Research (R61 Clinical Trial Not Allowed) (RFA-CA-25-001),National Institutes of Health,https://www.grants.gov/search-results-detail/357734,357734,RFA-CA-25-001,12/16/2024,10/03/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Assistive Technology Act National Activities Data Analysis and Reporting Assistance (HHS-2023-ACL-CIP-ATTA-0039),Administration for Community Living,https://www.grants.gov/search-results-detail/342783,342783,HHS-2023-ACL-CIP-ATTA-0039,07/28/2022,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Cellular Senescence Network (SenNet):Technology Projects (UG3/UH3 Clinical Trial Not Allowed) (NOT-RM-25-018),National Institutes of Health,https://www.grants.gov/search-results-detail/359168,359168,NOT-RM-25-018,05/28/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Law &amp; Science (PD-21-128Y),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/329432,329432,PD-21-128Y,10/15/2020,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Joint Center of Excellence for Advanced Materials Research (FAA-COE-JAMS),FAA-COE-JAMS,https://www.grants.gov/search-results-detail/39841,39841,FAA-COE-JAMS,11/01/2023,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Bioengineering Partnerships with Industry (U01 Clinical Trial Optional) (PAR-24-325),National Institutes of Health,https://www.grants.gov/search-results-detail/357019,357019,PAR-24-325,11/06/2024,09/07/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
In Vivo High-Resolution Imaging for Inner Ear Visualization (R01 Clinical Trial optional) (RFA-DC-25-005),National Institutes of Health,https://www.grants.gov/search-results-detail/358022,358022,RFA-DC-25-005,01/06/2025,10/01/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Ocean Technology and Interdisciplinary Coordination (PD-98-1680),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/45793,45793,PD-98-1680,03/05/2009,02/16/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
BRAIN Initiative: Preclinical Proof of Concept for Novel Recording and Modulation Technologies in the Human CNS (R18 - Clinical Trial Not Allowed) (RFA-NS-24-031),National Institutes of Health,https://www.grants.gov/search-results-detail/353055,353055,RFA-NS-24-031,03/19/2024,01/28/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
"GREGoRi Technology Integration Center (U01, Clinical Trials Optional) (FOR-HG-25-027)",National Institutes of Health,https://www.grants.gov/search-results-detail/359280,359280,FOR-HG-25-027,06/06/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Forecast for BRAIN Initiative: Research Resource Grants for Technology Integration and Dissemination (U24 Clinical Trial Not Allowed) (FOR-NS-25-001),National Institutes of Health,https://www.grants.gov/search-results-detail/358859,358859,FOR-NS-25-001,05/09/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Revision Applications for Incorporation of Novel NCI-Supported Technology to Accelerate Cancer Research (P50 Clinical Trial Optional) (RFA-CA-25-007),National Institutes of Health,https://www.grants.gov/search-results-detail/357959,357959,RFA-CA-25-007,12/31/2024,10/03/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Mobile Health: Technology and Outcomes in Low and Middle Income Countries (R21/R33 - Clinical Trial Optional) (PAR-25-242),National Institutes of Health,https://www.grants.gov/search-results-detail/357527,357527,PAR-25-242,12/04/2024,03/20/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Revision Applications for Incorporation of Novel NCI-Supported Technology to Accelerate Cancer Research (R01 Clinical Trial Optional) (RFA-CA-25-005),National Institutes of Health,https://www.grants.gov/search-results-detail/357957,357957,RFA-CA-25-005,12/31/2024,10/03/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Revision Applications for Incorporation of Novel NCI- Supported Technology to Accelerate Cancer Research (U01 Clinical Trial Optional) (RFA-CA-25-006),National Institutes of Health,https://www.grants.gov/search-results-detail/357960,357960,RFA-CA-25-006,12/31/2024,10/03/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Science and Technology Studies (22-629),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/343285,343285,22-629,08/27/2022,02/02/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Ruth L. Kirschstein National Research Service Award (NRSA) Institutional Research Training Grant (Parent T32) (PA-25-168),National Institutes of Health,https://www.grants.gov/search-results-detail/357140,,,11/15/2024,05/04/2028,posted,,,,,,,,,,,,,,,,,,,,,,,,,
"Notice of Intent to Publish a Funding Opportunity Announcement for Institutional Network Award for Promoting Kidney, Urologic, and Hematologic Research Training (U2C - Clinical Trial Not Allowed) (NOT-DK-26-311)",National Institutes of Health,https://www.grants.gov/search-results-detail/358935,,,05/14/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"Integrated Natural Resources Management Plan Implementation U.S. Army Garrison, Alaska (SOW 25-01) (W911KB-25-2-0011)",Alaska District,https://www.grants.gov/search-results-detail/360175,,,07/30/2025,08/29/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NIGMS Institutional Biomedical Undergraduate Research Training Program (FOR-GM-26-002),National Institutes of Health,https://www.grants.gov/search-results-detail/359861,,,06/27/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
New NIA Institutional Training Programs for Aging Research (PAR-25-410),National Institutes of Health,https://www.grants.gov/search-results-detail/359276,,,06/06/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Ruth L. Kirschstein National Research Service Award (NRSA) Short-Term Institutional Research Training Grant (Parent T35) (PA-25-280),National Institutes of Health,https://www.grants.gov/search-results-detail/357996,,,01/02/2025,05/07/2028,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Ruth L. Kirschstein National Research Service Award (NRSA) Individual Fellowship for Students at Institutions Without NIH-Funded Institutional Predoctoral Dual-Degree Training Programs (Parent F30) (PA-25-425),National Institutes of Health,https://www.grants.gov/search-results-detail/358831,,,06/12/2025,05/07/2028,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Ruth L. Kirschstein National Research Service Award (NRSA) Individual Fellowship for Students at Institutions with NIH-Funded Institutional Predoctoral Dual-Degree Training Programs (Parent F30) (PA-25-426),National Institutes of Health,https://www.grants.gov/search-results-detail/358832,,,06/12/2025,05/07/2028,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Infertility Training Center (PA-FPT-25-002),Office of the Assistant Secretary for Health,https://www.grants.gov/search-results-detail/359991,,,07/11/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Mathematical Sciences Infrastructure Program (PD-20-1260),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/328573,,,08/07/2020,02/03/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
National Institute of General Medical Sciences Predoctoral Basic Biomedical Sciences Research Training Program (T32) (PAR-23-228),National Institutes of Health,https://www.grants.gov/search-results-detail/350485,,,10/05/2023,09/25/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Limited Competition: Ruth L. Kirschstein National Research Service Award (NRSA) Postdoctoral Research Training Grant for the Clinical and Translational Science Awards (CTSA) Program (T32 Clinical Trial Not Allowed) (PAR-25-195),National Institutes of Health,https://www.grants.gov/search-results-detail/357838,,,12/19/2024,09/28/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Modules for Enhancing Biomedical Research Workforce Training (R25 - Independent Clinical Trial Not Allowed) (PAR-24-040),National Institutes of Health,https://www.grants.gov/search-results-detail/351109,,,11/22/2023,01/27/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NINDS Ruth L. Kirschstein National Research Service Award (NRSA) for Training of Postdoctoral Fellows (F32 Clinical Trial Not Allowed) (PAR-25-234),National Institutes of Health,https://www.grants.gov/search-results-detail/357035,,,11/07/2024,01/07/2028,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Notice to Publish a Funding Opportunity Announcement for the Academic Career Excellence (ACE) Award (K32 - Independent Clinical Trial Not Allowed) (NOT-CA-25-103),National Institutes of Health,https://www.grants.gov/search-results-detail/359869,,,07/01/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Institutional Training Programs to Advance Translational Research on Alzheimer's Disease (AD) and AD-Related Dementias (ADRD) (T32 Clinical Trial Not Allowed) (PAR-25-247),National Institutes of Health,https://www.grants.gov/search-results-detail/357710,,,12/13/2024,09/25/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriella Miller Kids First Training and Outreach Core (U24 Clinical Trials Not Allowed) (NOT-RM-25-036),National Institutes of Health,https://www.grants.gov/search-results-detail/358960,,,05/14/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Institutional Training for the Predoctoral and Postdoctoral Research Workforce (T90/R90 - Clinical Trial Not Allowed) (FOR-DE-26-009),National Institutes of Health,https://www.grants.gov/search-results-detail/359000,,,06/06/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
OVW Fiscal Year 2025 Training and Technical Assistance Initiative (O-OVW-2025-172426),Office on Violence Against Women,https://www.grants.gov/search-results-detail/360088,,,07/21/2025,09/09/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Tribal Undergraduate to Graduate Research Training and Leadership Experiences (TURTLE) Program (UE5/T34) (PAR-24-236),National Institutes of Health,https://www.grants.gov/search-results-detail/356310,,,09/03/2024,01/25/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Limited Competition: Ruth L. Kirschstein National Research Service Award (NRSA) Predoctoral Research Training Grant for the Clinical and Translational Science Awards (CTSA) Program (T32 Clinical Trial Not Allowed) (PAR-25-194),National Institutes of Health,https://www.grants.gov/search-results-detail/357836,,,12/19/2024,09/28/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
UCEDD National Training Initiative (HHS-2025-ACL-AOD-DDTI-0009),Administration for Community Living,https://www.grants.gov/search-results-detail/355838,,,08/01/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Cold Regions Research and Engineering Laboratory Permafrost Tunnel Research Facility Wetland Restoration using Engineering with Nature Solutions (W911KB-25-2-0012),Alaska District,https://www.grants.gov/search-results-detail/360228,,,08/04/2025,09/03/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Veterans Legacy Grants Program (VA-NCA-VLGP-FY2026),Veterans Legacy Grants Program,https://www.grants.gov/search-results-detail/360057,360057,VA-NCA-VLGP-FY2026,07/17/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Grants for Adaptive Sports Programs for Disabled Veterans and Disabled Members of the Armed Forces (Equine Assisted Therapy) (VA-EQUINE-25-FORECAST),National Veterans Sports Programs,https://www.grants.gov/search-results-detail/356106,356106,VA-EQUINE-25-FORECAST,08/30/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Grants for Adaptive Sports  Programs for Disabled Veterans  and Members of the Armed  Forces program (VA-SPORTS-25-FORECAST),National Veterans Sports Programs,https://www.grants.gov/search-results-detail/356107,356107,VA-SPORTS-25-FORECAST,08/30/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Dialogues on the Experiences of War (20250918-AV),National Endowment for the Humanities,https://www.grants.gov/search-results-detail/356591,356591,20250918-AV,09/30/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Identify and Evaluate Potential Risk Factors for Amyotrophic Lateral Sclerosis (ALS) (RFA-TS-26-165),Centers for Disease Control and Prevention - ERA,https://www.grants.gov/search-results-detail/360195,360195,RFA-TS-26-165,07/31/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"DoD Melanoma, Idea Award (HT942525MRPIA)",Dept. of the Army -- USAMRAA,https://www.grants.gov/search-results-detail/358951,358951,HT942525MRPIA,05/14/2025,10/01/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
"DoD Melanoma, Survivorship Research Award (HT942525MRPSRA)",Dept. of the Army -- USAMRAA,https://www.grants.gov/search-results-detail/358948,358948,HT942525MRPSRA,05/14/2025,10/01/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
"DoD Prostate Cancer, Idea Development Award (HT942525PCRPIDA)",Dept. of the Army -- USAMRAA,https://www.grants.gov/search-results-detail/358988,358988,HT942525PCRPIDA,05/20/2025,09/02/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
"DoD Melanoma, Focused Program Award &ndash; Rare Melanomas (HT942525MRPFPARM)",Dept. of the Army -- USAMRAA,https://www.grants.gov/search-results-detail/358950,358950,HT942525MRPFPARM,05/14/2025,10/01/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
"DOD Ovarian Cancer, Investigator-Initiated Research Award (HT942525OCRPIIRA)",Dept. of the Army -- USAMRAA,https://www.grants.gov/search-results-detail/358735,358735,HT942525OCRPIIRA,04/22/2025,09/11/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.grants.gov/search-results-detail/355260,,,,,,,https://www.grants.gov/search-results-detail/355260,,,09/05/2025,,,Open 07/03/2024 → Close 09/05/2025,,,Status: posted,,,,,,,,,,,,PHS 2024-2 Omnibus Solicitation of the NIH for Small Business Technology Transfer Grant Applications (Parent STTR [R41/R42] Clinical Trial Required) (PA-24-248),National Institutes of Health,
,,https://www.grants.gov/search-results-detail/351266,,,,,,,https://www.grants.gov/search-results-detail/351266,,,01/07/2027,,,Open 12/01/2023 → Close 01/07/2027,,,Status: posted,,,,,,,,,,,,NEI Small Business Innovation Research (SBIR) Cooperative Agreement for Early-Stage Clinical Trials with Greater than Minimal Risk (U44-Clinical Trial Required) (PAR-24-066),National Institutes of Health,
,,https://www.grants.gov/search-results-detail/357073,,,,,,,https://www.grants.gov/search-results-detail/357073,,,09/05/2027,,,Open 11/12/2024 → Close 09/05/2027,,,Status: posted,,,,,,,,,,,,NeuroNEXT Small Business Innovation in Clinical Trials (U44 Clinical Trial Optional) (PAR-25-133),National Institutes of Health,
